comment,comment_id,source
"""Ikaw na Renato di na ngsawa sa ilang taong pagrarally""","""10156197367259453_147188162550258""",INQUIRER
"""U ALL FOOL, UR JUST WASTING UR TIME\ud83d\ude08""","""10156197367259453_122553978404490""",INQUIRER
"""KALIWALI""","""10156197367259453_1953126938287885""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_1953126941621218""",INQUIRER
"""#DuterteResign""","""10156197367259453_2040985982799256""",INQUIRER
"""Marcos parin""","""10156197367259453_147188185883589""",INQUIRER
"""Hoy! Yong Baba mo Reyes may mapakain ka na naman sa pamilya mo""","""10156197367259453_152861935309002""",INQUIRER
"""BABALU\ud83d\ude04\ud83d\ude04\ud83d\ude04\ud83d\ude04\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a""","""10156197367259453_1933973726870761""",INQUIRER
"""Mga gonggong anong malaki bunganga m.""","""10156197367259453_152861945309001""",INQUIRER
"""Congratulation""","""10156197367259453_152861955309000""",INQUIRER
"""Magkano talent fee ng mga ito!!""","""10156197367259453_1933973733537427""",INQUIRER
"""500k ang tf ngayun ni reyes""","""10156197367259453_1953126961621216""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_2040986206132567""",INQUIRER
"""Mga pakana ng dilawan yan walang magawa""","""10156197367259453_2040986212799233""",INQUIRER
"""tumahimik ka renato.. ikaw lng yumaman sa kararally... yung mga nauto mo gutom pa rin\ud83d\ude1c""","""10156197367259453_147188199216921""",INQUIRER
"""Si baba ba walang ginawa sa buong buhay nya kundi puro rally at kumontra""","""10156197367259453_147188202550254""",INQUIRER
"""Nagkapera na nmn yan haha kapal muks any ngawa mo sa bayan""","""10156197367259453_152861961975666""",INQUIRER
"""Mga gonggong""","""10156197367259453_118737708812871""",INQUIRER
"""shutttt upppp""","""10156197367259453_122553998404488""",INQUIRER
"""Dumanib ang shabu""","""10156197367259453_2040986232799231""",INQUIRER
"""wag matakot makibaka""","""10156197367259453_1953126981621214""",INQUIRER
"""Mayaman na yan si reyes kahit sinong naka upo maingay yan hahahahahaha""","""10156197367259453_152861968642332""",INQUIRER
"""Buhay na nmn c renato hahahahhaha""","""10156197367259453_1953126988287880""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_118737715479537""",INQUIRER
"""sino ang nanginginig?hahaha""","""10156197367259453_1933973773537423""",INQUIRER
"""Mga sira ulong tag 5? Libo""","""10156197367259453_147188212550253""",INQUIRER
"""BABALU""","""10156197367259453_1933973783537422""",INQUIRER
"""Mula ng mgkaisip ako kahit sinong presidente ang umupo s pinas lagi anjan c reyes pra mnggulo sa kalsada puro k reklamo""","""10156197367259453_1933973786870755""",INQUIRER
"""yan.... malinaw na po!!! mga kaliwa yan!!!!""","""10156197367259453_2040986292799225""",INQUIRER
"""Mabuhay si babalu""","""10156197367259453_1953127021621210""",INQUIRER
"""US Marcos daw????!!!!""","""10156197367259453_1953127024954543""",INQUIRER
"""Nabubuhay si Reyes sa bayad sa pagsigaw, yan ang ibinubuhay nya sa kanyang pamilya ayaw mag banat ng buto.""","""10156197367259453_152861988642330""",INQUIRER
"""Sana ipagrally nyo din ang biktima sa hacienda  luisita""","""10156197367259453_118737738812868""",INQUIRER
"""Mabuhay Ang babalu""","""10156197367259453_147188229216918""",INQUIRER
"""babalu banat""","""10156197367259453_118737755479533""",INQUIRER
"""bwahahahaha""","""10156197367259453_152861998642329""",INQUIRER
"""Hahahaha nasa likod dw Lahat hahahaha""","""10156197367259453_1933973813537419""",INQUIRER
"""Paikotin ang camera nio mga ogog kung talaga marami hahahaha""","""10156197367259453_152862011975661""",INQUIRER
"""Babalu""","""10156197367259453_2040986329465888""",INQUIRER
"""45 yrs na marcos pa rin ang sigaw nyo anong napala nyo...""","""10156197367259453_118737768812865""",INQUIRER
"""@alex degarcia onggoy ka""","""10156197367259453_152862018642327""",INQUIRER
"""Bayad na mga Yan..lol""","""10156197367259453_122554025071152""",INQUIRER
"""Reyes babalu mukhang pera ka tlaga""","""10156197367259453_147188245883583""",INQUIRER
"""Ay naku sinasabi niyo lang na marami ay naku magtrabaho na nga kayo para may makain kayo""","""10156197367259453_1933973826870751""",INQUIRER
"""Mga hudas patay gutom nakakahiya kayo gutom na gutom na ba ksyo?""","""10156197367259453_1953127094954536""",INQUIRER
"""Organization sa shabu""","""10156197367259453_118737785479530""",INQUIRER
"""Si Reyes habang buhay na nya yang pagkakakitaan""","""10156197367259453_152862028642326""",INQUIRER
"""ang laki daw ng rally nila, edi wow!""","""10156197367259453_1953127124954533""",INQUIRER
"""bayaran yan ng salita""","""10156197367259453_122554038404484""",INQUIRER
"""Patay na si Marcos, ibagsak pa rin ang diktaturyang marcos?""","""10156197367259453_1953127138287865""",INQUIRER
"""Puno nanaman ang bag ni renato""","""10156197367259453_152862045308991""",INQUIRER
"""kumita nanaman si babalu""","""10156197367259453_118737815479527""",INQUIRER
"""BRAVOOOOOOOOOOOOP REYES  CG DYN  HANGGAT MAGDAMAG KAU ULOLLLLLLLZZ""","""10156197367259453_2040986396132548""",INQUIRER
"""pakyu romi""","""10156197367259453_2040986406132547""",INQUIRER
"""Ano pinaglaban nyo ulit????US -Duterte-Regime? Whaaatt? Lift martial law? Sa Mindanao Lang merun dba? Di nga kami nagrally bakit kayo nagrarally para sa amin ???- Kataw-anan!!!!!""","""10156197367259453_147188302550244""",INQUIRER
"""Wowww....lololoko\ud83d\ude2f\ud83d\ude2f\ud83d\ude2f\ud83d\ude2f\ud83d\ude2f""","""10156197367259453_1953127191621193""",INQUIRER
"""bwahahahaha""","""10156197367259453_2040986419465879""",INQUIRER
"""Mga bayaran walang iyakan ha pag hnde nabayaran""","""10156197367259453_1953127194954526""",INQUIRER
"""Sana bumohus ang ulan\nHahaa""","""10156197367259453_122554071737814""",INQUIRER
"""ano daw u.s. marcos..hay kalibog""","""10156197367259453_122554078404480""",INQUIRER
"""Heto na naman ang bayaran..""","""10156197367259453_1953127214954524""",INQUIRER
"""Dyan naman c babalo magkano naman binayad SAyo ugok""","""10156197367259453_152862098642319""",INQUIRER
"""Tikayo..renato magpakamatay kana lang""","""10156197367259453_152862101975652""",INQUIRER
"""Baliw k Renato""","""10156197367259453_1933973900204077""",INQUIRER
"""\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02uubusin nyo laway nyo bukas marshall law n s buong pilipinas yeahey!""","""10156197367259453_1933973903537410""",INQUIRER
"""hay nako renato reyes wala ng tama sayo..\ud83d\udca9\ud83d\udca9\ud83d\udca9""","""10156197367259453_122554085071146""",INQUIRER
"""BABALU""","""10156197367259453_122554088404479""",INQUIRER
"""Cge Rally lang kayo pagkatapos ligpit nyo kalat nyo""","""10156197367259453_147188315883576""",INQUIRER
"""5k Talent fee pang kain sa pamilya""","""10156197367259453_147188325883575""",INQUIRER
"""Magknu bayad sa inyo""","""10156197367259453_1953127241621188""",INQUIRER
"""Mga animal mga salot sa bayan di na nakakatulong nakakaperwesyo pa..mga bayaran.""","""10156197367259453_152862141975648""",INQUIRER
"""Ganun ba? Binago na pala?""","""10156197367259453_1933973930204074""",INQUIRER
"""AngakakapalMuks Niyo renato Ugok!""","""10156197367259453_118737895479519""",INQUIRER
"""Waqaqaqaaaaaaaaaa""","""10156197367259453_1933973940204073""",INQUIRER
"""Bakit puro stage lng""","""10156197367259453_1953127261621186""",INQUIRER
"""Puro ibagsak balang araw sa dagat na kayo maga rally.""","""10156197367259453_118737902146185""",INQUIRER
"""pasmo sa gutom mga hayop""","""10156197367259453_147188335883574""",INQUIRER
"""sigaw pa renato...hehehehe""","""10156197367259453_2040986439465877""",INQUIRER
"""Lahat ng ayaw kay duterte ayaw ng pagbabago""","""10156197367259453_1933973960204071""",INQUIRER
"""MABUHAY SI BABALU!!!""","""10156197367259453_122554108404477""",INQUIRER
"""Ikaw laman din ng kalyi""","""10156197367259453_152862181975644""",INQUIRER
"""Ito nanaman si renato reyes ang totoong salot sa lipunan""","""10156197367259453_118737915479517""",INQUIRER
"""Halos ang laki ang natanggap mong bayad""","""10156197367259453_118737918812850""",INQUIRER
"""Magkano bayad,,, sali Sana aq hahaha...""","""10156197367259453_122554115071143""",INQUIRER
"""ang dami nila mga isang libong unggoy""","""10156197367259453_122554118404476""",INQUIRER
"""#DuterteResign""","""10156197367259453_122554128404475""",INQUIRER
"""Tama na duterte ang pag sisinungaling mo, magresign kna LNG para sa katahimikan ng bansa""","""10156197367259453_147188352550239""",INQUIRER
"""#DUTERTERESIGN!!""","""10156197367259453_1933973973537403""",INQUIRER
"""Mga bayaran....""","""10156197367259453_2040986469465874""",INQUIRER
"""Du30""","""10156197367259453_118737948812847""",INQUIRER
"""BAYAD MUNA.""","""10156197367259453_122554135071141""",INQUIRER
"""Sa mga trolls na nandito, malaki ba talaga ang kita sa trolling?""","""10156197367259453_1933973993537401""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_2040986479465873""",INQUIRER
"""Resign na..""","""10156197367259453_1933974006870733""",INQUIRER
"""may pera nanamn c babalu""","""10156197367259453_1933974020204065""",INQUIRER
"""Ahahaha ipakita sa live kung gaano kayo karami mga ungas baka isang barangay lng ikumpara sa dami nyo""","""10156197367259453_1953127314954514""",INQUIRER
"""\ud83d\ude00\ud83d\ude00\ud83d\ude00\ud83d\ude00\ud83d\ude00\ud83d\ude00\ud83d\ude00""","""10156197367259453_118737958812846""",INQUIRER
"""Nakakaawa din ang mga taong ito. sa kakarampot na halaga ng pera ay gumagawa ng mga ganito. kakarampot na halaga ng pera na mauubos lamang sa isang araw. hindi tinitingnan ang pangmatagalan at pangkalahatan na benepisyo para sa lahat ng mga Pilipino na nagawa ni Marcos at magagawa ni Duterte... \ud83d\ude05\ud83d\ude05\ud83d\ude05""","""10156197367259453_152862208642308""",INQUIRER
"""Wala kwenta di makakatulong sa bayan ginagawa nyo""","""10156197367259453_1933974030204064""",INQUIRER
"""Uu tama ka laman lang kayo ng kalsada,wala nang ginawang tama""","""10156197367259453_122554148404473""",INQUIRER
"""lakasan mo renato...hahahaha""","""10156197367259453_134120627220321""",INQUIRER
"""P500 plus pack lunch..MAKIBATAK wag MATAKOT""","""10156197367259453_134120630553654""",INQUIRER
"""pwede yan marcos pwede aquino ya bwahhaha""","""10156197367259453_1953127331621179""",INQUIRER
"""Namo""","""10156197367259453_147188375883570""",INQUIRER
"""Leftist group cge magkaisa na kayong ibagsak  c Duterte""","""10156197367259453_147188385883569""",INQUIRER
"""Si Renato ang binabayaran ng mga Liberal.""","""10156197367259453_147188392550235""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_122554165071138""",INQUIRER
"""Mabuhay ang mga taong lumalaban! \ud83d\udcaa\ud83d\udcaa""","""10156197367259453_1953127338287845""",INQUIRER
"""#karapatanIpaglaban""","""10156197367259453_1953127341621178""",INQUIRER
"""Mayrag ma rape ning mga buang sa mga adik ..otro ning reyes kahit sinong pangulo rally!! Buti sa inyo pUmunta kayo sa MARS...MGA SUMOOOOOO!! KAYA DI UUNLAD ANG BANSA DAHIL SA MGA UTAK NINYONG AMAW!!!!""","""10156197367259453_134120697220314""",INQUIRER
"""Cge araw2x kau mag rally tingnan natin kung may makakain mga pamilya nyo""","""10156197367259453_134120700553647""",INQUIRER
"""Paikot ang cam ng makita kung marami cla""","""10156197367259453_147188402550234""",INQUIRER
"""Ikaw Ang laman ng kalsada na salot Ka ginawa mong hanap buhay na yan""","""10156197367259453_152862245308971""",INQUIRER
"""Konti Lang sumigaw""","""10156197367259453_1953127371621175""",INQUIRER
"""Duterte forever""","""10156197367259453_2040986542799200""",INQUIRER
"""Tama ikot ang camera kung marami kau hahhahah""","""10156197367259453_152862251975637""",INQUIRER
"""Mukhang pera""","""10156197367259453_1933974053537395""",INQUIRER
"""mas mabuti pa maglinis kayo ng pamamahay nyo at mgtanim kayo ng kamote may aanihin pamkayo""","""10156197367259453_122554175071137""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_152862258642303""",INQUIRER
"""Reyes buannggvgggggg""","""10156197367259453_2040986586132529""",INQUIRER
"""renato reyes wla kang silbi sa bayan isang kang alipures duterte pain kami""","""10156197367259453_152862265308969""",INQUIRER
"""Duterte""","""10156197367259453_1953127388287840""",INQUIRER
"""Sira ulo""","""10156197367259453_122554181737803""",INQUIRER
"""sino ang troll?""","""10156197367259453_147188419216899""",INQUIRER
"""Empty talks !""","""10156197367259453_122554208404467""",INQUIRER
"""pustahan yung iba dyan pumunta lang para sa 500/head na bayad., at pustahan din di alam ng iba yun pinaglalaban nila \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02""","""10156197367259453_152862278642301""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_118737998812842""",INQUIRER
"""sabi ni babalu unggoyyyy""","""10156197367259453_122554215071133""",INQUIRER
"""Laban din sa Duterte at china""","""10156197367259453_134120740553643""",INQUIRER
"""Gagoooo!!!!!""","""10156197367259453_1933974080204059""",INQUIRER
"""Libre lunch at dinner may 500 pa..lol""","""10156197367259453_1953127398287839""",INQUIRER
"""Laki ng kita ni Babalu""","""10156197367259453_2040986649465856""",INQUIRER
"""KAHIT SINO ILAGAY NA PANGULO SA PINAS RALLY PA RIN YAN""","""10156197367259453_1953127404954505""",INQUIRER
"""Babalino""","""10156197367259453_122554221737799""",INQUIRER
"""Duterte""","""10156197367259453_152862288642300""",INQUIRER
"""magkano kaya tatanggapin ni reyes ?""","""10156197367259453_1933974086870725""",INQUIRER
"""Mabuhay ang professional rallyista.""","""10156197367259453_152862298642299""",INQUIRER
"""Labanan  ninyo ang shabu nyo  madami  pakayp ma rape""","""10156197367259453_134120753886975""",INQUIRER
"""BABALU! BABALU! BABALU!""","""10156197367259453_122554235071131""",INQUIRER
"""Wla kng gus 2""","""10156197367259453_2040986696132518""",INQUIRER
"""A ung dds live 4k na.. wawa namn kayo""","""10156197367259453_118738018812840""",INQUIRER
"""Taga Mindanao ako!!! Peaceful at wlang patayan, unless kriminal kaU kaya ayaw nyo sa MARTIAL LAW!!! PUMUNTA KAU SA MINDANAO.lalo na sa BASILAN AT JOLO,pra malaman nyo ang totoo.  \ud83d\ude20\ud83d\ude20\ud83d\ude20""","""10156197367259453_152862308642298""",INQUIRER
"""Sana stage nyo bumagsak!""","""10156197367259453_2040986702799184""",INQUIRER
"""Hahaha angry faces pa more""","""10156197367259453_134120767220307""",INQUIRER
"""Ganern?""","""10156197367259453_118738028812839""",INQUIRER
"""laki nnmn ng pera ni babalo""","""10156197367259453_118738032146172""",INQUIRER
"""makibatak, wag matakot ..hehe""","""10156197367259453_1953127414954504""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_122554255071129""",INQUIRER
"""haysssz ano pba ipgllaban ninyo""","""10156197367259453_1933974116870722""",INQUIRER
"""Babalu!  Patay kana!!""","""10156197367259453_1953127424954503""",INQUIRER
"""Duterte""","""10156197367259453_122554251737796""",INQUIRER
"""Nagsasayang lang kau ng oras nyo!!!""","""10156197367259453_152862321975630""",INQUIRER
"""Salamat ky Renato mddagdagan n nman ang ippakain s pamilya mo""","""10156197367259453_152862335308962""",INQUIRER
"""Ito yong taong walang tunay na pinaglalaban hahahahah""","""10156197367259453_2040986722799182""",INQUIRER
"""Dumame dahil dame nyo naabala un iba jan d makadaan sa kalokohan nyo""","""10156197367259453_147188455883562""",INQUIRER
"""Mag kano perhead""","""10156197367259453_147188459216895""",INQUIRER
"""bwahahahaa wag kayo mgpa oto dyan""","""10156197367259453_122554275071127""",INQUIRER
"""Hehehe! Kakatawa kayo!!!!""","""10156197367259453_1953127461621166""",INQUIRER
"""Hayon mag Pabula kayo sa kanya""","""10156197367259453_2040986736132514""",INQUIRER
"""babalu\nbabalu\nbabalu""","""10156197367259453_1933974136870720""",INQUIRER
"""drone video plsssssss..""","""10156197367259453_118738052146170""",INQUIRER
"""Dutertw""","""10156197367259453_147188489216892""",INQUIRER
"""natataranta ? si digong ? hahahahaha..patawa ka bading""","""10156197367259453_147188492550225""",INQUIRER
"""mga baliw!!!!""","""10156197367259453_2040986766132511""",INQUIRER
"""sarap ng buhay ng boss nyo sa abroad tapos kayo sumisigaw sa daan.""","""10156197367259453_1933974143537386""",INQUIRER
"""A man with vision and principle.the philippines only hopes...  PRRD!""","""10156197367259453_2040986776132510""",INQUIRER
"""Pangloloko sa bayan para magkapera ang pinakakain sa mga anak ni Babalu!""","""10156197367259453_118738062146169""",INQUIRER
"""Magkano byd babalu""","""10156197367259453_134120820553635""",INQUIRER
"""Renato wala bang sabong ngayon  sanay tlga mag masydor sa sabongan. Meron wala meron wala""","""10156197367259453_1953127771621135""",INQUIRER
"""Magkano kaya ang binulsa ni Reyes dyan?just asking....""","""10156197367259453_134120827220301""",INQUIRER
"""MGA TAMAD...YAN NA LNG ANG ALAM NILANG HANAP BUHAY MGPABAYAD PARA MGSISIGAW NG MGA SCRIPTED NA MGA GASGAS NA NA DIALOGUE..""","""10156197367259453_152862381975624""",INQUIRER
"""kau na magaling hehehe wala pa rin kaung magagawa dahil c duterte binoto ng mga tao...wala talagang mangyayari sa buhay nyo kung puro walang kabuluhan ang ginagawa nyo...mga walang kwenta talaga ang oras nyo dahil walang kwenta ang pinaglalaban nyo!!!""","""10156197367259453_118738072146168""",INQUIRER
"""#dragonnatattoo #polong!""","""10156197367259453_1933974173537383""",INQUIRER
"""Duterte""","""10156197367259453_2040986796132508""",INQUIRER
"""MAG TRABAHO KAYO NG MATINO, PURO DADAK NG DADAK HINDI KAYO AASENSO NYAN!""","""10156197367259453_118738095479499""",INQUIRER
"""Kahit anong administrayon lage kang may say.. ano ba talaga babalu?""","""10156197367259453_122554305071124""",INQUIRER
"""Tumahimik kyo""","""10156197367259453_118738098812832""",INQUIRER
"""Balit nakatutok sa stage ikot ang camera mga buang""","""10156197367259453_118738102146165""",INQUIRER
